element_id,rating,name,text,word_count,sd,ave_sentiment
180,5,Maria,"Everything was easy to do...from downloading the app, to scheduling the appointment, to meeting with the doctor, to getting my prescriptions ordered.  The doctor was wonderful and listened to me.  She allowed me to be a part of the process, do research, and give input on what medicine may be best for me.",54,0.16018697872194,0.189741099645752
181,5,Cheryl Mercer,"The doctor was a good listener, competent and the whole process was very efficient.  I was very pleased with my care and the process was not complicated.",27,0.224470078342376,0.853603543541673
182,5,Bonnie,Comfortable relaxed and informative appointment,5,,0.447213595499958
183,5,Fawzieh,Best care Don’t look nowhere Terrific,7,,0.755928946018454
184,5,Jeff,"Dr. Tina Wu is very attentive and provides extraordinary service. She is caring , professional and extremely helpful. I am so glad I found her and PlushCare!",26,0.30317460164592,0.73867778441121
185,5,customer,"With the world we live in this service necessary & welcomed option when ever possible and to have an amazing & competent providers available is just plain awesome,!",26,,0.696212279740553
186,5,Stephanie,Very caring the doctors listen to you and ask follow up questions.,12,,0
189,5,Dyan,I was very happy with my Doctor Cesar Duque. He takes his time with you. Is very knowledgeable in his field of medicine.,23,0.242537318208744,0.293670476312813
191,5,Raegan,"Because of Covid and doctors not taking new patients, plushcare made it easy and affordable to get my thyroid medication.  Every person I've spoken with is polite and helpful.  I was spacing out my medication because I was almost out and plushcare came to me rescue!",46,0.181329655554434,0.218728670375244
192,5,Melissa Bill,"It helps to see a doctor on weekends and evenings online wo/emergency room visit. This is the best part.  Please continue to offer this!  Also, please consider payment plans or a lower price on the 1st visit for the uninsured.",41,0.262499957181774,0.283904172846535
193,4,Lin,very fast and to the point. Medicine dosage seemed a little off but besides that they are great,18,0.28997557888474,0.529803224627059
194,5,Kathryn Andrews,"I was on vacation when I had an odd pain develop. Being out of my home state, I didn't know where to look. So I Googled nearby Urgent Cares & Plush Care popped up first. I was a bit apprehensive but I signed up. I am so glad I did. I got the first appointment of the morning. Dr.Vugt came on promptly on time and helped me. I am so grateful for this site. Made my remaining days on vacation bearable.",81,0.309772750499851,0.294378781959412
195,5,Deborah,"I love them, cause they are there when you need them. The doctors are excellent.",15,0.193652853326566,0.363066754216661
196,5,Nerissa,It was a great experience will definitely use again if needed.,11,,0.150755672288882
197,5,Julie,"Very easy to use. Love my doctor he genuinely cares, and has helped me a lot. It's convenient.",18,0.21500636490895,0.810915708613954
198,5,Wendy,"Great appointment. The appointment was on time and easy to do on my phone. Dr. Merino was friendly professional, knowledgeable and helpful. She took the time to listen and then easily diagnosed and prescribed for thrush. I just love that I did not have to leave my house for a simple medical problem that was easily remedied! Thank you so much!",61,0.374923327566969,0.377712355050912
200,5,Brenda,My call was right to the point the doctor actually listened to what I had going.. I don’t have any complains.,22,0.285758923534716,-0.00206207261596576
201,5,George,I am in between doctors at this time and do not feel comfortable in any medical facility or public places during the covid outbreak. I was able to consult with Dr Reich on line and get the medicine I was needing.  My only drawback to this situation was that they could not accept my insurance? I would recommend Plushcare to anyone needing a Dr visit. 😁👍🏻,65,0.235981149014127,-0.0678690177184461
202,5,Linda,Thankful for doing the heart study. It possibly could have saved my life. Flounder I have AFIB. TY,18,0.329125727043859,0.0432659835674026
203,5,Valued Customer,Easy and professional.,3,,0.923760430703401
204,5,Lana,"PlushCare is awesome!! I got a UTI in June and due to COVID I didn’t want to go to an urgent care so found PlushCare through googling. I signed up for the service at 4am (up due to said UTI) and made an appointment for 8:15am. The doctor dialed in right on time (Through video call) and asked a few questions to understand my situation, and by 8:20am he had sent a prescription to my nearest pharmacy, so I had antibiotics in hand at 9am. All without having to wait an urgent care and paying about 25% of what an urgent care visit would have cost. I got another UTI a few months later and scheduled an appointment with the same doctor, who reviewed my symptoms,  how my previous medication worked, etc. He again dialed in right on time and I had medication within 30 mins of the call.I highly recommend this service - it’s seamless, efficient, much cheaper than urgent care visits, and the doctors are caring and knowledgeable!",170,0.381891786755032,0.266655874985447
205,5,Christopher,I needed to follow up with my doctor and the app made everything very easy.,15,,0.371806401235912
206,5,Al Hamm,The Dr. I saw I believe his first name was Rajid really not sure but he was very compassionate very knowledgeable and made me feel very at ease.   I am not a computer tech kind of person but it was very easy to access the service.,46,0.448235230900701,0.892063686701662
208,5,Anonymous,"Never even knew the service existed. Very quick, efficient and professional. Thank you.",13,0.783117379861154,0.653727532109721
209,5,Maurice,Excellent 5 star services,3,,0.923760430703401
210,5,John,"The doctors are knowledgeable and very capable in treating a persons ailments. They offer expert advice and treatment customized to your needs. The website is very easy to use and professional. PlushCare has concierge services. For example, helping you obtain a local doctor. A doctor who specializes in medicine relevant for your condition. PlushCare will always be there every step of the way. PlushCare  believes that everyone deserves a special attention.",71,0.353085833415523,0.386110038182407
211,5,Jason,Would use again and much better than going to urgent care where there is a lobby of other sick people.,20,,0.0760263112349929
212,5,Janet Ming,Very comfortable  and efficient  experience,5,,1.00623058987491
213,5,Amber,I absolutely recommend Plushcare Doctors they are excellent!!! I have three busy boys and I utilize their services all the time. You can schedule appointments to your convenience all without stepping foot into a doctors office and without the worry of being exposed to Covid!!! They take care of all my family’s needs and have Excellent Customer Service!!!,59,0.401291385145209,0.274798645781067
214,5,Natisha,Can't be grateful enough for the plushcare app. I don't know what I would have done without it.,18,0.422287137637478,0.0334370556863623
